loan_grade_encoded,person_home_ownership_RENT,loan_percent_income,person_home_ownership_OWN,risk_group_GradeA_NoDefault,loan_intent_VENTURE,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_DEBTCONSOLIDATION,person_income_log,loan_amnt_quartile_Q1,person_emp_length_group_0-1,person_home_ownership_MORTGAGE,person_age,risk_group_GradeB_NoDefault,loan_intent_EDUCATION,person_age_group_35-40,age_income_interaction_20-25_medium,stability_score,age_income_interaction_40+_medium,age_income_interaction_25-30_medium,loan_percent_income_tier_medium,loan_amnt_quartile_Q3,loan_amnt_quartile_Q2,person_emp_length_group_>10,age_income_interaction_30-35_medium,age_income_interaction_25-30_low,cb_person_cred_hist_length_group_5-10,person_age_group_25-30,risk_group_GradeC_Default
0.0,0.0,-0.6163461471991895,0.0,1.0,0.0,0.0,0.0,0.0,1.7859230946814435,0.0,1.0,1.0,-1.225450937129807,0.0,1.0,0.0,0.0,-0.754950831472952,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,-1.0445289667773257,0.0,0.0,0.0,0.0,0.0,0.0,0.5201775269118895,1.0,0.0,1.0,-0.0803291842026793,1.0,0.0,0.0,0.0,0.1609544371586408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,1.0,0.8213938188329691,0.0,1.0,1.0,0.0,0.0,0.0,0.2363151298077203,0.0,0.0,0.0,-0.8437436861540979,0.0,0.0,0.0,1.0,-0.3885887240203148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4124047829560728,1.0,1.0,1.0,0.0,0.0,0.0,-0.5030187585554668,0.0,0.0,0.0,-1.0345973116419525,0.0,0.0,0.0,0.0,-0.6502759436293414,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,-0.4684284458903782,0.0,0.0,0.0,0.0,0.0,0.0,-0.84912360468723,1.0,1.0,0.0,-0.6528900606662432,1.0,0.0,0.0,0.0,-0.754950831472952,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.8680716137248853,0.0,1.0,0.0,1.0,0.0,0.0,-0.6923102450500983,0.0,0.0,1.0,-0.4620364351783886,0.0,0.0,0.0,0.0,-0.4409261679421202,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,0.3214096146868117,0.0,0.0,0.0,0.0,0.0,0.0,-1.384416173191816,0.0,0.0,0.0,-0.8437436861540979,1.0,1.0,0.0,0.0,-0.3885887240203148,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,-0.7486935641597038,0.0,0.0,0.0,0.0,0.0,1.0,0.3550000826304205,0.0,0.0,0.0,0.6830853177487392,0.0,0.0,0.0,0.0,-0.2315763922548989,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2.0,1.0,-1.102917533083435,0.0,0.0,0.0,0.0,0.0,0.0,-0.2495323365086593,1.0,0.0,0.0,-0.6528900606662432,0.0,1.0,0.0,1.0,-0.3362512800985096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0352364043327571,0.0,0.0,0.0,0.0,0.0,1.0,1.4091101001144126,0.0,0.0,0.0,0.4922316922608845,1.0,0.0,0.0,0.0,-0.2054076702939963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,-0.6552718580699285,0.0,0.0,0.0,0.0,0.0,0.0,-1.141749685851874,1.0,0.0,0.0,-0.4620364351783886,1.0,0.0,0.0,0.0,-0.0483953385285804,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,2.147379324623328,0.0,0.0,0.0,0.0,0.0,0.0,-0.5956383125674451,0.0,0.0,0.0,-0.4620364351783886,1.0,1.0,0.0,0.0,-0.4409261679421202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,1.0,-1.139896958410637,0.0,1.0,1.0,0.0,0.0,0.0,1.4899033336696788,0.0,1.0,0.0,-0.6528900606662432,0.0,0.0,0.0,0.0,-0.754950831472952,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.6552718580699285,0.0,1.0,0.0,0.0,1.0,0.0,0.1740689143279551,0.0,0.0,1.0,-0.0803291842026793,0.0,0.0,0.0,0.0,0.5534852665721807,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.4001648592667562,0.0,0.0,0.0,0.0,0.0,0.0,1.3705729146454002,0.0,0.0,1.0,-0.6528900606662432,1.0,0.0,0.0,0.0,-0.1269015044112883,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.001319915441502,0.0,1.0,1.0,0.0,0.0,0.0,0.142292007609067,0.0,0.0,1.0,1.6373534451880123,0.0,0.0,1.0,0.0,3.5628882920759857,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,-0.842115270249479,0.0,1.0,1.0,0.0,0.0,0.0,-0.1720386436410867,1.0,0.0,0.0,2.0190606961637214,0.0,0.0,1.0,0.0,0.8151724861812072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.7256946490904638,0.0,1.0,1.0,0.0,0.0,0.0,0.1576725946519084,0.0,0.0,1.0,2.400767947139431,0.0,0.0,0.0,0.0,2.9871764089361275,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,-0.2156403000003989,0.0,1.0,0.0,0.0,0.0,0.0,-0.9041510976426324,1.0,0.0,0.0,0.1105244412851752,0.0,0.0,0.0,0.0,-0.2315763922548989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,1.0,-0.8109747015528875,0.0,1.0,0.0,0.0,0.0,0.0,-0.5030187585554668,1.0,1.0,0.0,-0.6528900606662432,0.0,0.0,0.0,0.0,-0.6764446655902441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,-1.255839968647055,0.0,0.0,1.0,0.0,0.0,0.0,0.4666995152127853,1.0,0.0,0.0,0.4922316922608845,1.0,0.0,0.0,0.0,-0.0222266165676777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.0,-0.0324604841380945,0.0,1.0,0.0,1.0,0.0,0.0,0.1740689143279551,0.0,1.0,1.0,0.3013780667730298,0.0,0.0,0.0,0.0,-0.5979384997075361,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3.0,0.0,-0.7081520690641413,0.0,0.0,0.0,0.0,1.0,0.0,-0.061424809793339,1.0,0.0,1.0,-0.6528900606662432,0.0,0.0,0.0,1.0,-0.1269015044112883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,-0.7304387480272193,0.0,0.0,0.0,0.0,1.0,0.0,0.8794244321514945,0.0,0.0,0.0,1.6373534451880123,0.0,0.0,1.0,0.0,1.809583920695508,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,0.0,0.7077661488136767,1.0,0.0,0.0,0.0,0.0,0.0,0.2054471367536511,0.0,0.0,0.0,-0.4620364351783886,0.0,0.0,0.0,0.0,-0.6502759436293414,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,-0.8547114553402354,0.0,0.0,0.0,0.0,0.0,0.0,0.9225705857701544,0.0,0.0,0.0,-0.4620364351783886,1.0,1.0,0.0,0.0,-0.4409261679421202,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,1.0,-0.0448178526684879,0.0,0.0,0.0,0.0,0.0,0.0,-1.1266236489385917,1.0,1.0,0.0,0.4922316922608845,0.0,1.0,0.0,0.0,-0.4932636118639255,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,0.0,0.0921017906482729,1.0,0.0,0.0,0.0,1.0,0.0,-0.1720386436410867,0.0,0.0,0.0,-0.0803291842026793,0.0,0.0,0.0,0.0,-0.1269015044112883,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,-0.6124181445742684,0.0,1.0,0.0,0.0,0.0,0.0,0.2114438769346737,0.0,0.0,1.0,-0.6528900606662432,0.0,1.0,0.0,1.0,-0.3624200020594122,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,1.0739279902263903,0.0,0.0,0.0,0.0,0.0,1.0,-0.0975846545788915,0.0,0.0,1.0,-1.0345973116419525,0.0,0.0,0.0,1.0,-0.2839138361767043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,-0.8109747015528875,0.0,0.0,0.0,0.0,0.0,0.0,-1.141749685851874,1.0,1.0,0.0,-1.0345973116419525,0.0,1.0,0.0,0.0,-0.754950831472952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,0.2789452028278235,0.0,0.0,0.0,0.0,0.0,0.0,-1.141749685851874,0.0,0.0,0.0,-1.0345973116419525,1.0,0.0,0.0,0.0,-0.5456010557857308,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-1.0399494713807678,0.0,1.0,0.0,0.0,1.0,0.0,0.8352748018541377,1.0,1.0,1.0,0.1105244412851752,0.0,0.0,0.0,0.0,-0.5456010557857308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,-1.2278565082975834,0.0,1.0,0.0,0.0,1.0,0.0,1.0060279699722243,1.0,0.0,1.0,-1.0345973116419525,0.0,0.0,0.0,0.0,-0.2839138361767043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,1.026318851546025,0.0,0.0,1.0,0.0,0.0,0.0,-0.3081695867424409,0.0,0.0,0.0,-0.6528900606662432,0.0,0.0,0.0,1.0,-0.4932636118639255,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.1721775387252225,0.0,1.0,0.0,0.0,1.0,0.0,-0.84912360468723,0.0,1.0,0.0,-0.271182809690534,0.0,0.0,0.0,0.0,-0.754950831472952,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,1.0,1.4184069210440202,0.0,1.0,0.0,0.0,1.0,0.0,-0.9608213937312464,0.0,0.0,0.0,-0.0803291842026793,0.0,0.0,0.0,0.0,-0.2315763922548989,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1.0,1.0,0.6158759461024226,0.0,0.0,0.0,0.0,0.0,0.0,0.2054471367536511,0.0,1.0,0.0,-0.4620364351783886,1.0,0.0,0.0,0.0,-0.7026133875511467,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,1.1353108419840965,1.0,0.0,0.0,0.0,0.0,0.0,-1.5653430272558413,0.0,0.0,0.0,-0.8437436861540979,1.0,1.0,0.0,0.0,-0.2315763922548989,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.0,-1.0704794406911522,0.0,0.0,0.0,1.0,0.0,0.0,0.5201775269118895,1.0,0.0,0.0,0.3013780667730298,0.0,0.0,0.0,0.0,-0.2839138361767043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,-0.7649372323853751,0.0,0.0,0.0,0.0,0.0,0.0,0.0650045056869425,1.0,1.0,0.0,2.496194759883358,0.0,0.0,0.0,0.0,-0.1269015044112883,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,2.3523552198413995,0.0,1.0,1.0,0.0,0.0,0.0,-1.589221216551576,0.0,0.0,0.0,-0.6528900606662432,0.0,0.0,0.0,0.0,0.0824482712759328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.640081336754518,0.0,0.0,0.0,0.0,0.0,0.0,1.1131733758305575,0.0,1.0,1.0,-0.8437436861540979,1.0,1.0,0.0,0.0,-0.754950831472952,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,-1.1408852882844869,1.0,0.0,0.0,0.0,1.0,0.0,1.7859230946814435,0.0,0.0,0.0,2.496194759883358,0.0,0.0,0.0,0.0,0.3964729348067647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.970957840529862,0.0,0.0,1.0,0.0,0.0,0.0,-0.0259408770558241,0.0,0.0,1.0,0.3013780667730298,0.0,0.0,0.0,0.0,0.2917980469631541,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,-0.3009136625569884,0.0,1.0,0.0,1.0,0.0,0.0,0.8794244321514945,0.0,1.0,1.0,-0.6528900606662432,0.0,0.0,0.0,0.0,-0.754950831472952,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,-0.5885420680058039,0.0,1.0,0.0,0.0,0.0,0.0,0.8128088810970202,0.0,0.0,0.0,1.255646194212303,0.0,1.0,0.0,0.0,0.0301108273541275,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0815963855210797,0.0,1.0,0.0,0.0,0.0,1.0,-1.141749685851874,0.0,1.0,1.0,0.3013780667730298,0.0,0.0,0.0,0.0,-0.754950831472952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
3.0,0.0,0.531831560717866,0.0,0.0,0.0,0.0,1.0,0.0,0.5943023597154331,0.0,0.0,1.0,-1.0345973116419525,0.0,0.0,0.0,0.0,-0.3362512800985096,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,0.1297299778233215,0.0,0.0,0.0,0.0,1.0,0.0,-1.2192423241265238,0.0,1.0,0.0,-0.6528900606662432,0.0,0.0,0.0,0.0,-0.754950831472952,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.0200042566594571,0.0,0.0,1.0,0.0,0.0,0.0,1.5673979756954268,0.0,0.0,1.0,0.8739389432365937,1.0,0.0,0.0,0.0,0.0301108273541275,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.7460537332766994,0.0,0.0,0.0,0.0,0.0,0.0,-1.4126684133064884,0.0,0.0,1.0,0.6830853177487392,1.0,0.0,0.0,0.0,-0.2839138361767043,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,-1.1223803885188046,0.0,0.0,1.0,0.0,0.0,0.0,1.4899033336696788,0.0,0.0,1.0,-0.8437436861540979,0.0,0.0,0.0,0.0,-0.0222266165676777,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.2054636435636038,1.0,0.0,0.0,1.0,0.0,0.0,-0.0259408770558241,0.0,0.0,0.0,-0.4620364351783886,1.0,0.0,0.0,0.0,-0.3624200020594122,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,1.0,-0.6552718580699285,0.0,0.0,0.0,0.0,0.0,1.0,-1.141749685851874,1.0,0.0,0.0,-0.6528900606662432,0.0,0.0,0.0,0.0,-0.5456010557857308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,-0.8652896469539197,0.0,0.0,0.0,0.0,0.0,0.0,0.3113581256989239,1.0,1.0,0.0,2.496194759883358,1.0,0.0,0.0,0.0,-0.754950831472952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,-0.4453089327671516,0.0,0.0,0.0,0.0,0.0,1.0,1.7859230946814435,0.0,0.0,1.0,-1.0345973116419525,0.0,0.0,0.0,0.0,-0.2839138361767043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.3270334312680161,1.0,1.0,0.0,0.0,0.0,0.0,-0.7436343639837943,1.0,0.0,0.0,1.255646194212303,0.0,1.0,0.0,0.0,3.0395138528579326,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,1.079702683597325,1.0,0.0,1.0,0.0,0.0,0.0,-1.818823799768428,0.0,0.0,0.0,-0.8437436861540979,0.0,0.0,0.0,0.0,-0.6502759436293414,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,-0.5618501519801533,0.0,0.0,0.0,0.0,0.0,0.0,0.0088919494176913,0.0,1.0,1.0,0.4922316922608845,0.0,0.0,0.0,0.0,-0.754950831472952,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1.0,0.0,-0.935536976339254,0.0,0.0,1.0,0.0,0.0,0.0,-1.141749685851874,1.0,0.0,1.0,2.496194759883358,1.0,0.0,0.0,0.0,5.316192663456464,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.7887314381981789,0.0,0.0,1.0,0.0,0.0,0.0,0.4666995152127853,0.0,0.0,1.0,-1.0345973116419525,1.0,0.0,0.0,1.0,-0.4409261679421202,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.6033709102422762,0.0,1.0,0.0,1.0,0.0,0.0,1.2898917845817146,0.0,0.0,1.0,0.3013780667730298,0.0,0.0,0.0,0.0,0.4226416567676673,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,0.0,-0.8320156263478824,0.0,0.0,1.0,0.0,0.0,0.0,1.7859230946814435,0.0,0.0,1.0,0.4922316922608845,1.0,0.0,0.0,0.0,0.7104975983375965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.5245679506914926,0.0,1.0,1.0,0.0,0.0,0.0,-1.141749685851874,0.0,1.0,1.0,0.4922316922608845,0.0,0.0,0.0,0.0,-0.6241072216684388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,-0.0624033386540479,0.0,0.0,0.0,0.0,0.0,1.0,-0.0975846545788915,0.0,0.0,1.0,-0.4620364351783886,1.0,0.0,0.0,0.0,-0.0483953385285804,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,1.5390519361317674,0.0,0.0,0.0,0.0,1.0,0.0,-0.4583502048559386,0.0,0.0,0.0,-0.271182809690534,1.0,0.0,0.0,0.0,-0.0222266165676777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0,-1.2391575211310235,0.0,1.0,0.0,0.0,1.0,0.0,0.7201881971438967,1.0,0.0,1.0,-0.4620364351783886,0.0,0.0,0.0,0.0,-0.4409261679421202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,0.8989126892074578,0.0,0.0,0.0,0.0,0.0,0.0,-1.3930644730927708,0.0,1.0,0.0,0.3013780667730298,1.0,1.0,0.0,0.0,-0.754950831472952,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2.0,0.0,-0.4004853869159968,0.0,0.0,1.0,0.0,0.0,0.0,0.0088919494176913,0.0,0.0,1.0,-0.8437436861540979,0.0,0.0,0.0,1.0,-0.3885887240203148,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,1.747000584238576,0.0,1.0,0.0,0.0,0.0,0.0,-1.818823799768428,0.0,0.0,0.0,-0.8437436861540979,0.0,1.0,0.0,0.0,-0.4409261679421202,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,-0.3438661711040115,0.0,0.0,0.0,0.0,0.0,0.0,-0.3720477319518512,0.0,1.0,0.0,-1.0345973116419525,0.0,0.0,0.0,1.0,-0.754950831472952,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,0.2351537780982413,0.0,0.0,0.0,0.0,0.0,0.0,-0.6731316099593067,0.0,0.0,0.0,1.0647925687244484,0.0,1.0,0.0,0.0,-0.2315763922548989,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,-1.1090344305059796,1.0,0.0,0.0,0.0,0.0,0.0,0.4666995152127853,1.0,1.0,0.0,-0.8437436861540979,1.0,1.0,0.0,1.0,-0.754950831472952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.7841293837109982,0.0,0.0,1.0,0.0,0.0,0.0,0.1097122958497404,1.0,0.0,1.0,-0.271182809690534,1.0,0.0,0.0,0.0,-0.2315763922548989,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,0.0,-0.8671561399230276,0.0,0.0,0.0,0.0,0.0,0.0,1.0859703345344238,0.0,1.0,1.0,-1.0345973116419525,0.0,1.0,0.0,0.0,-0.754950831472952,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,-0.935536976339254,0.0,1.0,0.0,0.0,0.0,1.0,1.7859230946814435,0.0,0.0,1.0,-0.4620364351783886,0.0,0.0,0.0,0.0,0.1871231591195434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,1.0,-0.1158829550929994,0.0,0.0,1.0,0.0,0.0,0.0,0.0785942855557142,0.0,0.0,0.0,-0.0803291842026793,0.0,0.0,0.0,0.0,-0.3624200020594122,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,1.0,2.56258690724455,0.0,1.0,0.0,0.0,0.0,0.0,-1.7653475457125938,0.0,1.0,0.0,-1.0345973116419525,0.0,1.0,0.0,0.0,-0.754950831472952,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.935536976339254,0.0,0.0,0.0,1.0,0.0,0.0,1.7859230946814435,0.0,0.0,1.0,2.496194759883358,1.0,0.0,0.0,0.0,4.138600175215844,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,-1.028958682429029,0.0,0.0,0.0,0.0,0.0,0.0,0.4666995152127853,1.0,1.0,0.0,1.255646194212303,0.0,1.0,0.0,0.0,-0.5979384997075361,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,-0.3318890292976298,0.0,0.0,0.0,1.0,0.0,0.0,-0.0975846545788915,0.0,0.0,1.0,-0.0803291842026793,1.0,0.0,0.0,0.0,-0.3362512800985096,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,-0.1881633276210526,1.0,1.0,0.0,0.0,0.0,0.0,-1.9114410939808388,1.0,0.0,0.0,-0.6528900606662432,0.0,0.0,0.0,0.0,-0.5979384997075361,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,0.8021067569305645,0.0,0.0,0.0,0.0,0.0,1.0,0.251562923579002,0.0,0.0,0.0,-0.8437436861540979,0.0,0.0,0.0,1.0,-0.5456010557857308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.1881633276210526,0.0,0.0,1.0,0.0,0.0,0.0,0.8794244321514945,0.0,0.0,1.0,-0.4620364351783886,1.0,0.0,0.0,0.0,-0.3362512800985096,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,-0.2548931176851783,0.0,0.0,0.0,0.0,1.0,0.0,-1.818823799768428,1.0,1.0,0.0,2.496194759883358,1.0,0.0,0.0,0.0,-0.754950831472952,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.675279713511718,0.0,1.0,0.0,0.0,0.0,0.0,-0.9608213937312464,0.0,0.0,1.0,-0.8437436861540979,0.0,1.0,0.0,0.0,-0.4409261679421202,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.0,0.6690578216642469,0.0,0.0,0.0,1.0,0.0,0.0,0.964757866811718,0.0,1.0,0.0,2.496194759883358,0.0,0.0,0.0,0.0,-0.754950831472952,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.0,-0.162212853707226,0.0,0.0,0.0,0.0,0.0,0.0,-0.7956463462779626,0.0,0.0,0.0,-0.8437436861540979,0.0,1.0,0.0,0.0,-0.3624200020594122,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,0.1855234967380482,0.0,0.0,0.0,1.0,0.0,0.0,0.0766968967653873,0.0,0.0,0.0,-1.225450937129807,0.0,0.0,0.0,1.0,-0.1269015044112883,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-1.0977957290214957,0.0,1.0,0.0,1.0,0.0,0.0,1.046419928197328,1.0,1.0,1.0,0.1105244412851752,0.0,0.0,0.0,0.0,-0.754950831472952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,1.0,-0.3750067398006029,0.0,1.0,0.0,0.0,0.0,0.0,-0.3220888229135644,0.0,0.0,0.0,-1.225450937129807,0.0,1.0,0.0,1.0,-0.2315763922548989,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.4378918555500105,0.0,0.0,0.0,1.0,0.0,0.0,-1.2192423241265238,0.0,0.0,1.0,-0.4620364351783886,1.0,0.0,0.0,0.0,-0.2839138361767043,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,1.0,-0.0250729643524107,0.0,1.0,1.0,0.0,0.0,0.0,-0.4585268015782419,0.0,0.0,0.0,-0.8437436861540979,0.0,0.0,0.0,0.0,-0.3885887240203148,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,-0.5514699624146229,0.0,1.0,0.0,0.0,0.0,0.0,-0.3720477319518512,1.0,1.0,0.0,0.8739389432365937,0.0,0.0,0.0,0.0,-0.4932636118639255,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
